18,2020-05-15 23:53:48,Россия,"@realDonaldTrump @LindseyGrahamSC These risks were clearly visible even before the Covid-19 pandemic, and now they threaten an ideal storm that will send the entire world economy into a decade of despair."
19,2020-05-15 23:53:31,ABUJA/NIGERIA,"While I applaud the Federal Government's plan to establsh 6 new FGC in each Geopolitical zone, I must urge their Willingness to respond to ASUU. Soon we'll overcome Covid19, we want the ASUU strike pandemic to end as well!
@MBuhari @ProfOsinbajo @adamugarba"
20,2020-05-15 23:53:31,Texas,"@ArtBekian Their only hope is to keep hashtagging 82k deaths due to covid-19...and that apparently has been ""doing nothing"" about it...🤷‍♂️
They simply can't understand that during a PANDEMIC people will be dying no matter who's in office."
21,2020-05-15 23:53:10,Maldives,We will be joining the COVID-19 live coverage of Dhivehi Raajjeyge Adu in the morning at 10:40 to talk about the Whistle Blower Protection Unit and how to lodge complains with the Unit during this pandemic
22,2020-05-15 23:53:04,San Francisco,"@passantino My God....it’s unconscionable that we’re 5 MONTHS into the #COVID19 pandemic and @realDonaldTrump is STILL plying us with STUPID marketing gimmicks INSTEAD of a clear, concise, straightforward plan! #TestTraceIsolate #TrumpHasNoPlan #TrumpGenocide #TrumpVirus"
23,2020-05-15 23:52:38,,@ArthurSchwartz @HarryB31194697 @ZcohenCNN @RepAdamSchiff But they don’t wanna talk about that in light of COVID19....BUT it was perfectly all right to impeach the President as the pandemic began in Jan/Feb.
24,2020-05-15 23:52:27,Afriqué,It'll take forever for the world to heal and wane itself off the mess that the #COVID19 pandemic has created.
25,2020-05-15 23:52:25,"Glasgow, Scotland","Just curious, who warned the Chinese about needing to demonstrate leadership for the pending #COVID19 pandemic? @realDonaldTrump"
26,2020-05-15 23:51:18,"Upstate NY,Herkimer County","Dr. Ivette Lozano explains how the government is playing us for fools with the Covid-19 ""pandemic. Wait, our goverment wants -vulernable -to DIE? nO WAY? @realDonaldTrump @WhiteHouse"
27,2020-05-15 23:51:12,,"Want more organic reach for your social media content? Have you considered working with select employees to expand your reach?
Click the link here: https://t.co/6udsmEhwcC
.
.
.
#DigitalMarketing #ContentMarketing #SocialMedia #Covid19 #Marketing #B2B #WebTraffic #Pandemic https://t.co/gWNL8eP46E"
28,2020-05-15 23:50:36,Patna/ Mumbai [INDIA].,@ZeeBiharNews @PiyushGoyal @HemantSorenJMM Politics by Blame game must end in interest of Citizens during Covid19 Pandemic &amp; focus on ground work!
29,2020-05-15 23:50:22,India,"#PMCARES (Prime Minister’s Citizen Assistance and Relief in Emergency Situations) Fund Trust has allocated Rs 3100 crores to fight against COVID-19 pandemic. 

Rs 2000 crores = purchase of ventilators
Rs 1000 crores = to care migrant labourers
Rs 100 crores =  vaccine development"
30,2020-05-15 23:48:54,Katsina State,"Ramadan is saying good bye👋🏻
We should harness the beautiful last 7️⃣ days of Ramadan to make supplication particularly in the Night of decree🌌
No Dua is rejected or turndown❌

Ya Allah 🙏 grant us Peace, Salamah, Rizq and heal the globe from Corona Virus🦠 pandemic🌍 Amin😊"
31,2020-05-15 23:48:15,,"@Trendmood @JeffreeStar Disgusting and distasteful during the COVID-19 pandemic. Show some fucking decency for once, on wait, Jeffree Star is racist and supports pedophiles so why would he even care?!?"
32,2020-05-15 23:47:13,Ciudad de México,"As with nearly every element of the healthcare world, applications of Artificial Intelligence and machine learning have been reshaped by the COVID-19 pandemic. Whole business models and strategies became outdated and entirely new approaches have replaced them. Swiss Cognitive."
33,2020-05-15 23:47:00,United States,When you are officially tired of quarantine and you just want life to resume its natural balance but life’s just like “fuck what you want! this shits a pandemic and you need to keep your ass inside!!” Dam covid19 you really be fucking the whole lifestyle we use to
34,2020-05-15 23:45:58,Sargodha ,"many ppl out there denouncing shias ""juloos ku nikala, pandemic ha, khd maren ge, hamen b maren ge, yehi log corona le k aye etc"".
ktne velay log ho tum, jao shopping kro eid manao choro shiion ko.. ku k wo ni haten gey.. jo mrzi ho jaye.."
35,2020-05-15 23:45:33,All Over,"#Breaking

US House changes its rules during pandemic,

allowing remote voting for the first time in its 231-year history.

Now let’s make some more history by getting PPE to those who need it, and money DIRECTLY to the people of the United States!

🇺🇸

#1u #UnionStrong #COVID19"
36,2020-05-15 23:44:55,"Santa Fe, NM","@JamesrossrJames @lizmoblubuckeye @realDonaldTrump trump set us up for failure by disbanding the pandemic response team. I still want to know how Obama left the cupboards bare and left trump broken, obsolete tests when no test existed for Covid 19."
37,2020-05-15 23:44:44,Nigeria,"Awaited matches after covid19 pandemic
ASUU vs FGN
NCDC VS EFCC
SADIYA FAROOQ VS EFCC
SADIYA FAROOQ VS NASS 
MADAGASCAR VS W.H.O
AMERICA VS CHINA
5G VS ..... 
STUDENT VS LANDLORD 
STUDENT VS EXAM
😄😄😄"
38,2020-05-15 23:44:38,"Austin, TX",Travis Vertical Team hosting a Webinar this evening . We are discussing the role of the Parent Support Specialist during the COVID 19 pandemic! @AustinISD @aisdparents @drpaulcruz
39,2020-05-15 23:44:35,,"Amidst the COVID-19 Pandemic there’s only one question I keep asking, did Troy call Gabriella after the New Years Eve party?"
40,2020-05-15 23:44:26,"Sharonville, OH","@Aphill1111 @Me68029389 @TalbertSwan @realDonaldTrump @SpaceForceDoD @WhiteHouse No, but he had a pandemic response team, a playbook, he had all the tools and what did he do? He fired the Pandemic Team for warning him about it, he called COVID-19 a hoax at his hate rally, even Fox Noise went with it, he torched the playbook to fight it off before it spreaded."
41,2020-05-15 23:44:23,Seattle,"In the Chernobyl disaster, the Soviets at least tried to deal with it while fucking up and trying to hide their mistakes.

In the Covid-19 pandemic, our federal leadership is skipping that whole ""tried to deal with it"" part because it's too hard."
42,2020-05-15 23:44:15,,"""COVID-19 forces cancellation of Maui Fair"" 

more honest: ""Officials force cancellation of Maui Fair due to spread of COVID-19""

""Tourists enter reopened Grand Canyon despite virus concerns"" 

sensationalized: ""Crazy Tourists visit Grand Canyon during Deadly Pandemic""

#FakeNews"
43,2020-05-15 23:44:09,Right Coast USA,"""There's one thing that I can tell you about this: It is much more aggressive in its transmission than anything that we have seen in recent history...It is probably more akin to the 1918 pandemic.""
— Richard Burr to a private group of big donors

COVID19 #InsiderTrading"
44,2020-05-15 23:43:51,Canada,"Air Canada plans to lay off at least 20,000 employees as the COVID-19 pandemic continues to wreak havoc on the airline industry, effective June 7, the layoffs will impact more than half of the company’s 38,000 employees"
45,2020-05-15 23:43:46,North Philly,“ The days of preparing for a case in court on the day of the court proceeding are over as long as the Covid-19 pandemic and safety concerns requiring social distancing exist. “  I feel like the @PhilaCourts wants this to be permanent lol
46,2020-05-15 23:43:41,,@AngrierWHStaff @drsanjaygupta @ASlavitt Agree with you. I respect both @drsanjaygupta and @ASlavitt for quality Covid pandemic information. #COVID__19
47,2020-05-15 23:43:23,Montreal,"@Richardlabbe Funny how Trump's pandemic plan suddenly appears now after they get caught lying (again) by saying Obama didn't leave them any plan. I thought Trump's plan was that COVID-19 would ""magically disappear"" in April."
48,2020-05-15 23:43:20,"Islamabad, Pakistan","@bokhari_asjad 
Bukhari Sahib. I sincerely hope you, your near and dear ones, frieds and acquaintances are perfectly alright in these critical times of #Covid_19 pandemic. 
Take care, stay safe. 
Best wishes and regards."
49,2020-05-15 23:42:49,,@PressSec @realDonaldTrump As I layed in a hospital bed for two weeks in January 1 week in February with pneumonia and COVID-19 symptoms I'm pretty sure president Obama's pandemic response procedures or Trump's non-existent pandemic response playbook were not in use as Donald called it a Hoax. X 2 own it!
50,2020-05-15 23:42:41,Aberdeen,"@KevinStirling03 @MattHancock How can he stand up and spout lie after lie, the whole Covid-19 pandemic has been an utter shambles from the government.  The death stats have been incorrect since fay one."
51,2020-05-15 23:42:39,,"@FolPoliticsUK Where on earth is the ""They're all significant cogs in a heinous and murderous regime that has failed in dealing with the impact of the #COVID19 pandemic in pretty much every way possible"" option?"
52,2020-05-15 23:42:19,,@USRepLong Holding the Republican  Party accountable for their gross negligence that directly resulted in a global pandemic is An American duty #COVID19
53,2020-05-15 23:42:03,,"@badachie @wind_de My diabetic husband and I would sure like to know what authority @WisCounties think counties have to protect public health during the #COVID19 pandemic beyond non-enforceable ""best practices"" recommendations. 
We're on our own now."
54,2020-05-15 23:41:47,,"@GregRubini He tipped them in 2017 when he 'predicted ' there would be a pandemic. How the man is not in jail with the litany of evidence there is tying him to COVID19 is beyond my comprehension. He engineered the virus, financed and then allowed it to kill, knowing the malaria meds worked."
55,2020-05-15 23:41:45,"Rawalpindi, Pakistan","@Naveed_Jaffery Thanks Naveed for contacting us &amp; deeply sorry for the late response. Our next membership drive will be after this Covid-19 pandemic is over isA. 

Stay tuned into this, &amp; our other 2 Social Media Platforms - ""rwpvforce"" Instagram &amp; Facebook for #VForceUpdates"
56,2020-05-15 23:41:18,"Vancouver, Canada","So onwards to the next adventure. I will be starting @sait as Director of the newly formed Centre for Continuing Education and Professional Studies. It will be exciting, especially given the #covid19 pandemic reshaping our world and careers."
57,2020-05-15 23:41:16,Australia,"@JewelleryTales hi Christine, oh, hellllooooo! Such a weird time. I'm going ok, no corona inspired verse happening, but busy working on the next memoir, which I'd actually be researching right now IN SCOTLAND if it weren't for you know, a global pandemic! I hope all's well with u??? ♥️"
58,2020-05-15 23:40:46,"Bayelsa, Nigeria","The following leagues are to be play after the corona virus pandemic
ASUU VS IPPIS
EFCC VS NCDC
MADAGASCAR VS WHO
SADIYA U FAROUK VS EFCC
SADIYA U FAROUK VS NASS
SADIYA FAROUK VS 16 STATE GOVERNORS
LANDLORD VS TENANTS/STUDENTS
STUDENTS VS EXAMS"
59,2020-05-15 23:40:34,United States,@Booker4KY Especially not while the #EssentialWorkers who made that trillion possible are going without sick and hazard pay during the #covid19 pandemic. @JeffBezos show your workers some humanity. #HumanityFirst
60,2020-05-15 23:40:13,,"If your hidden agenda is to veponize the #COVID19 pandemic to kill those innnocent political prisoner, DON’T DO IT unless you want your names to be written on the darkest pages of the history.                                    Cezaevleri ÖlümeSürüklüyor"
61,2020-05-15 23:38:38,The United States of Awesome,"Day 50: During the COVID-19 pandemic, I am grateful that our favorite Chinese food takeout restaurant re-opened! #2741DaysofGratitude"
62,2020-05-15 23:37:29,,"@Exinfantrygrun1 @MojackMarine John 14:14 
""If ye shall ask any thing in my name, I will do it.""

Either Christians haven't bothered to pray for an end to the Covid19 pandemic or that bible verse is just BS.
Which is more likely?"
63,2020-05-15 23:37:27,"Clearlake, CA","Are you ready for the new business mantra: No Shirt, No Shoes, No Mask, No Service? #COVID19 #Pandemic"
64,2020-05-15 23:37:06,Serra-ES,@thehumanxp Before the pandemic of COVID-19.
65,2020-05-15 23:37:02,"New York, USA","@SugarySunPints @TheRickWilson Of course he said it.  Ignore his moronic rantings and focus on his utterly, criminally negligent ""response"" to the Covid-19 pandemic."
66,2020-05-15 23:37:02,"Porto, Portugal",@TheEllenShow thank you for existing! You’re the only one who makes me laugh in pandemic times. #COVID19 #coronavirus #stayhome #staysafe #staypositive #TheEllenShow
67,2020-05-15 23:36:53,"Goshen, IN","@PeterHaas1 So maybe instead of railing at the government and waxing about ""American ingenuity"" ask yourself ... where IS the money in this time of pandemic? Who has it, and why isn't it where it needs to be? Has the COVID-19 response created new problems, or just woken you up to them?"
68,2020-05-15 23:36:50,,Europe and America suffered greater covid19 casualties and are more affected than Africa and other parts the world where it was feared the pandemic could escalate. Please is it not most logical to give these disadvantaged areas the covid19 first. Put your trust only in God.
69,2020-05-15 23:36:35,"Verona, Veneto","With this pandemic still going strong, those dumbfucks at the government decided it's a good idea to reopen our borders within the EU from June 3rd. Managing our own people during summer holidays was already going to be a daunting task... Fucking geniuses. #covid19 #grazieitalia"
70,2020-05-15 23:36:09,Northumberland,@VisitNland Keep the car parks closed! Keep Covid-19 out of the rural communities! I live in a town and love the countryside but there will be plenty of time to visit once this is all under control. Nobody knows what the answer is to this pandemic but keeping tourism down is one of them.
71,2020-05-15 23:35:56,"Montana, USA",The LEFT wants the effects of corona to seem devastating so the economy will fail before the election. the RIGHT wants the effects of corona to seem as minimal so the economy will open up before the election. Both parties have something to gain from this pandemic .... idiots
72,2020-05-15 23:35:14,,"My family and I are so thankful of the good news last night:
Negative of COVID19 ang pamangkin kong frontliner. Straight from start of this pandemic,di na nakakauwi ng bahay. We miss you so much Bigboy Vj,,,"
73,2020-05-15 23:35:00,"Cleveland, OH, USA",Tune in this Sunday night at 7 for a one-of-kind special podcast event for all the graduating classes of 2020 who will miss their commencement celebrations due to the COVID-19 pandemic. Featuring commencement addresses from some of the most accomplished leaders #iHeartClassof2020
74,2020-05-15 23:34:50,"Atlanta, GA","Rather than be part of the solution, @SunTrust closed my account during a pandemic leaving me VULNERABLE at a time of GLOBAL PANDEMIC. Followers: please reconsider @BBT and @SunTrust and TRUIST. Make them work for your business. They didn’t work for mine. #COVID__19 #furlough 😡"
75,2020-05-15 23:34:10,California,"I think Trump knew about hydroxychloroquine long before this pandemic started. He said that we have the cure for AIDS &amp; it turns out we had it for a while, we just didn't look in the right place. 
If hydroxychloroquine works for corona, it will work for AIDS. Possibly cancer 2."
76,2020-05-15 23:33:49,High Gardens ,@HowToGetAwayABC This series is the best thing that has happened to me during this Covid-19 pandemic.
77,2020-05-15 23:33:27,United States,We have had a fantastic employment record due to the great leadership of President Trump. The pandemic wasn't his fault. It would have been the responsibility of China and WHO to warn the world of the dangers of Covid-19.
78,2020-05-15 23:33:01,NYC ✈️ Moab,"@cliffordlevy @KevinQ And people wonder how Corona spreads. 🤦‍♂️

Because people can't be trusted to stay in their own fucking state, you can't control a pandemic by breaking the country into 50 pieces — each state with their own quarantine rules."
79,2020-05-15 23:31:26,VE,"@GainsAssociates @UnificationUND About COVID-19! Has the unification team's work rate decreased due to this pandemic? Or Have you grown stronger in different areas? If so, in which areas have you benefited and in which areas do you plan to continue improving in the near future? @AleUrich @Kjhp_"
80,2020-05-15 23:31:01,"Georgia, USA","@NorthsideHosp in Atlanta reportedly shut down their #COVID19  ward today.  If so, this is a great indication of the success we’ve had in combating this pandemic and a affirmation that the decision made by @GovKemp to open the state was the correct one. #georgiastrong"
81,2020-05-15 23:30:54,,"People not taking this pandemic seriously, chalking it up to “political opinion” and denying the existence of COVID-19 are dangerous and should be ashamed."
82,2020-05-15 23:30:53,Australia,"@theage Politicians and ministers should defer getting their ridicules 11% expected payrise and give it to the people who worked their asses off to  keep australia alive, moving, fed during this pandemic!
THAT move alone, will win you votes in the next election #auspol #COVID__19"
83,2020-05-15 23:30:17,,"@WarrenDavidson First you criticize CA, and now you criticize NJ. You will do anything to avoid discussing the fact that reported cases of COVID-19 continue to rise in OH-8. Have you done anything to help the hospitals in our district deal with the pandemic? @IndivisibleOH8"
84,2020-05-15 23:30:00,Canada,The Professional Association of Diving Instructors has partnered with Rash’R to produce face masks made from recycled ocean plastic amid the #COVID19 pandemic.
85,2020-05-15 23:30:00,"Boston, MA",Perspective: Wrong but Useful — What Covid-19 Epidemiologic Models Can and Cannot Tell Us #COVID19 #SARSCoV2
86,2020-05-15 23:29:59,Straight Jakarta Compton,"@DonaldJTrumpJr President Obama left you a pandemic response plan and a team. 

Your daddy shredded all of that and called COVID-19 a hoax."
87,2020-05-15 23:29:41,"Washington, DC",NEW: The US House votes to allow remote voting during COVID-19 coronavirus pandemic
88,2020-05-15 23:29:05,New York City area,"@BFriedmanDC American dead in Vietnam, Persian Gulf, 9-11, Afghanistan and Iraq combined is 67,000.
Covid-19 pandemic passed that two weeks ago.
86,600 died from Covid-19 since 29 February 2020.
Add 36,500 from Korea to ""war dead"" total for 103,500.
How many dead from pandemic on 1 June 2020?"
89,2020-05-15 23:28:49,"California, USA","@Jason @NickCho I hope so.🙄  With 303,825 dead across the world and over 36 million Americans unemployed and losing their health insurance. We hope he thinks quicker. COVID19 will be the WORST pandemic for generations to come!!!"
90,2020-05-15 23:28:42,,"@BonniePuns @FairbanksJoan @StevenRayMorris I totally understand that! You’re a mom of course you’re going to question stuff. Go with your gut and a pandemic (I believe) is total just cause to say no haha you’re not insane, you’re a loving mom and don’t want your daughter to miss out on an experience but..corona lol"
91,2020-05-15 23:28:19,,#Kudos to @AndrewHolnessJM who I believe was proactive with the handling of #COVID19 From some of the videos seen the population seems to not be giving full support. This #pandemic could have significant impact on the health sector @christufton #TheDiasporaIsWatching
92,2020-05-15 23:27:44,,@PMOIndia @narendramodi @AmitShah Sir due to corona pandemic Paramedical staffs r very busy nd they even dont hav time for there family nd this pandemic is too long so plz make special leave policy so they can take leave nd join duty with new enthusiasm and courage plzz think
93,2020-05-15 23:27:22,"Rancho Cordova, CA","@SFGate How was your trip to Hawaii?

Lousy

Why?

We had to stay in our hotel room for two weeks, the entire trip.

Why?

#covid19 pandemic

🤦‍♂️ What did you do?

Netflix and chill and room service.

Can't you do that at home?

🙇‍♂️ You are getting on my nerves."
94,2020-05-15 23:25:54,"Philadelphia, PA","@RebelliousDivas Hello, I am terribly sorry for the long wait. As you can imagine, we have been heavily impacted by the COVID-19 pandemic, and we are experiencing much longer wait times than usual on all of our platforms. I would like to assist you please DM us.  -DT"
95,2020-05-15 23:25:47,Birmingham ,@BobFlem25914696 @JenniferMerode Or maybe... just maybe... COVID19 will make the recession even bigger since there was no recovery of the economy since straight after the pandemic we ll be out... and we get from bad to worse... just a thought...
96,2020-05-15 23:25:31,Saor Alba,"@danwootton Special envoy to the World Health Organisation on Covid-19, tells BBC he's impressed with Scotland in the pandemic. Dr David Nabarro, who has previously worked with United Nations and the Director-General of WHO, said Nicola Sturgeons approach was a good policy"
97,2020-05-15 23:25:06,"Latham, NY","How long before the 🎃 administration calls Dr. Fauci, a man who’s been in the middle of every pandemic as a truth-teller not a political animal, a crazy man, a disgruntled employee, and a loser?
It’s happening, AGAIN, with Dr. Bright. It’s just a matter of time.

#covid19"
98,2020-05-15 23:25:03,,"@realDonaldTrump @nytimes @washingtonpost Updated at 2 p.m. ET

Americans should oust President Trump from the White House and elect a leader who will support – rather than undermine – public health experts who are battling the COVID-19 pandemic, British medical journal The Lancet says in a newly published editorial."
99,2020-05-15 23:24:33,United States,"@AP @Cambria4DD Congress needs to stand up to POTUS' mismanagement of #covid19 &amp; save lives. Obama had great pandemic SYSTEM which POTUS deleted in May 2018., including early warning system of people stationed globally. @marcorubio @lisamurkowski @SenatorRomney @SenAlexander @SenatorCollins"
100,2020-05-15 23:24:01,,".@SpeakerPelosi 

Is anyone calling for the president to resign? Do your GOP colleagues support the administration’s incompetent and likely criminal response to the Covid19 pandemic? How many more Americans need to die before they stand up for us?"
101,2020-05-15 23:23:53,"Patna, India","In recent times of corona pandemic 500 ration packages have been distributed among the poor families regardless of religion caste and creed in different parts of bihar, to be precise 150 packets in ara, 20 packets in barauni, 39 packets in patna, 20 in Madhubani, 150 in Chakiya,"
102,2020-05-15 23:23:39,"Palmer Lake, CO",@jerryferrara @adriangrenier It's 2020. How are the #entourage boys up to during the #Covid_19 pandemic?
103,2020-05-15 23:23:33,"Brooklyn, NY",@Cj_PaceJr @10110101b @WilyWombat10 @BloodyElbow He’s not even a fuckn Doctor and he’s arguing with you about diagnosis during a global pandemic.  These covid deniers are INSANE! Feel bad for his pops FIRST before you deny covid 19 just to make yourself feel better about the situation. Jesus Christ you people are all awful.
104,2020-05-15 23:23:13,"West Midlands, England","@oXo_Raffo_oXo @XboxSupport This could either be an issue with an issue geographically, network or xbox's server please keep in mind that our servers are running at a high capacity due to the COVID-19 Pandemic."
105,2020-05-15 23:23:07,Vancouver,@Lyndamathews25 @adriandix Even if you did you'd be disappointed to find that Covid-19 took more lives. Three to four times more than pandemic 2009 H1N1.
106,2020-05-15 23:23:04,,"With the pandemic, now is the time to cultivate a robust online student journalism program. The skills are entirely conducive to remote and/blended learning. Help is available. #student #Covid_19 #CoronavirusPandemic #edchat @journlearning @NSPA"
107,2020-05-15 23:22:56,,"When this pandemic is over people will go back to their normal egoistic lifestyle.
People will forget about health care workers, home care workers, and all others who risked their lives during this extreme period.

Please prove me wrong..

#meaningoflife #covid19"
108,2020-05-15 23:22:45,"Srinagar, Kashmir","Even in time's of pandemic, when the world is struggling to get authentic information on Corona virus to save lives, the mischief activities of govt. in J&amp;K continue to block 4G internet.

They care more about nationality then the nationals."
109,2020-05-15 23:22:37,,@Haqeeqat_TV Can anyone just realise that Covid-19 is spreaded by these people. There was zero action from the top that could stop the pandemic.
110,2020-05-15 23:22:35,"Washington, DC","@cbquist My honest guess: COVID-19 will stick as the name of the pandemic, and we will refer to the economic upheaval as the Second Great Recession."
111,2020-05-15 23:22:28,Canada/USA,"@ProfMattFox What's wrong with opening up parks and beaches as long as people are social distancing?

If there aren't too many people on the beach, it's safer than being in a grocery store.

#SARSCoV2 
#Covid_19"
112,2020-05-15 23:22:23,"Illinois, USA","posters, signage, and at times, direct observation with immediate remediation. 

It is a challenge to perform these duties in the best of circumstances, let alone in the midst of the COVID-19 pandemic. Thank you, Perfecto.

4/4"
113,2020-05-15 23:21:51,Maryland,"You know the worst thing about 2020 after this pandemic is over?

We will be heading straight into the Presidental campaign season.

If you hate covid19 ads, the presidental campaign ads will drive you to suicide."
114,2020-05-15 23:21:17,,"I can't wait for this pandemic to be a small footnote in a history book
#COVIDIOTS #COVID__19"
115,2020-05-15 23:20:59,"New York, NY","A special “fuck you” to the mind-numbingly sycophantic morons who think “the media” is somehow reveling in the COVID-19 pandemic when so many of us have lost our jobs, are watching our friends, family members, &amp; coworkers die, yet must remain “plugged in” to try &amp; make a living."
116,2020-05-15 23:20:07,"Dhaka, Bangladesh ",@zlj517 China has too many brotherly countries around showering brotherly gratitudes on China but China as big brother must also ensure that it extends its big brotherhood largesse among most needy countries in these difficult times of covid19 pandemic
117,2020-05-15 23:20:03,,"@dinok1975 @kerrymflynn Look for the (remaining) employed journalists to start cranking up the ""Have We Overreacted to the COVID-19 Pandemic"" think-pieces."
118,2020-05-15 23:19:46,Rural east Kent,"@LittleEgret1 @DIGADA1 @RosieCatherineK Currently hospitals are at their lowest number of in patients since records began. The decks were cleared for covid19. We’re at least 80% through this pandemic &amp; deaths + discharges means many wards are quieting down. Soon, we have to work out how to get patients to come to A&amp;E."
119,2020-05-15 23:19:23,"india,","॥ॐ॰~ Pains &amp; painful visible realities of lives on the streets ; 
#Covid19_pandemic impacts #MigrantWorkers !
Claims &amp; counter claims-
#MayWeRelyOn- 
""Things seen are mightier  than things #heard ""
#Whom2Believe -
Official announcements Or the comparing #Contrast_Seen on roads?"
120,2020-05-15 23:19:19,"West Midlands, England","@jsharp_j @XboxSupport Hello Lag is a common thing within everything various factors can contribute to where you are geographically, Xbox's servers (due to the servers running max due to Covid-19 pandemic) or an issue with your Internet provider."
121,2020-05-15 23:19:08,"Bari, Puglia","And if there wasn't a cure for the virus

How we would live the rest of our lives

#pandemic #covid19"
122,2020-05-15 23:19:03,Neptune,"This social media shii addictive af !
The system got us here💔 This covid-19 pandemic happening just to make sure more people get addicted. I mean data be expensive af but i make sure i get em just to see what celebrities be doin😒"
123,2020-05-15 23:19:03,,"Why are so many lefties blaming Boris for the covid 19 deaths? How is it his fault exactly? Were these lefties prepared for a pandemic just in case? Did they take steps to ensure the safety of their families in case there was an unforeseen pandemic? No? Oh, stfu then."
124,2020-05-15 23:18:58,"Mukilteo, WA","Out of abundance of caution, the Mukilteo Lighthouse Festival Association has made the heart- wrenching decision to cancel this year’s Festival due to the Covid-19 Pandemic."
125,2020-05-15 23:18:35,+234,"As a way to remember this corona virus pandemic, I will be naming my first son Hyginus."
126,2020-05-15 23:18:21,Riding the #BlueTsunami2020,"@GovChristie may not understand the difference between a war &amp; a pandemic.

If you are shot during war, it is tragic- NOT contagious.

If you are infected w/#COVID19, you are LIKELY to infect others, including children. The unstoppable infection CONTINUES to spread &amp; kill."
127,2020-05-15 23:17:56,"Pittsburgh, PA","If the rest of the men’s hygiene industry is any indication, what we need right now is #COVID19 — Masks For MEN. With names like:

COVID CRUSHER
Volcano Virus Cloth
Pandemic Destruction Beard Shield
The Coronanator

You heard me, marketing. Get to work."
128,2020-05-15 23:17:32,Oceania,"Wish I could shop at the local chocolate store, but I can't because 19 people died in Edmonton from the #covid pandemic and the chocolate store had to permanently close their doors. #yegbiz  #totalitariantiptoe"
